x (µm),y (µm),z (µm),bz (nT)
849.2,0.0,5000000.0,-21675.450625480153
853.6,0.0,5000000.0,49453.31966155209
858.0000000000001,0.0,5000000.0,10315.040526620578
862.4000000000001,0.0,5000000.0,-32469.615689478815
866.8000000000001,0.0,5000000.0,19275.068552815355
871.2,0.0,5000000.0,-11522.17919297982
875.6,0.0,5000000.0,36838.0788131617
880.0000000000001,0.0,5000000.0,18572.54028436728
884.4000000000001,0.0,5000000.0,-611.5326982580882
888.8000000000001,0.0,5000000.0,65649.2484267801
893.2,0.0,5000000.0,18189.9122253526
897.6,0.0,5000000.0,10476.87965183286
902.0000000000001,0.0,5000000.0,-10509.278581594117
906.4000000000001,0.0,5000000.0,2941.4575237751706
910.8000000000001,0.0,5000000.0,15595.096556353383
915.2,0.0,5000000.0,22734.98466820456
919.6,0.0,5000000.0,45153.392420616
924.0000000000001,0.0,5000000.0,23752.309061819687
928.4000000000001,0.0,5000000.0,42158.07712171227
932.8000000000001,0.0,5000000.0,29742.945116595365
937.2,0.0,5000000.0,36547.73172456771
941.6,0.0,5000000.0,29389.06618510373
946.0000000000001,0.0,5000000.0,34458.99346843362
950.4000000000001,0.0,5000000.0,56715.100072324276
954.8000000000001,0.0,5000000.0,41823.08111921884
959.2,0.0,5000000.0,48403.68274017237
963.6,0.0,5000000.0,79137.2949606739
968.0000000000001,0.0,5000000.0,5857.596988789737
972.4000000000001,0.0,5000000.0,28544.825909193605
976.8000000000001,0.0,5000000.0,30725.15391977504
981.2,0.0,5000000.0,6955.355729587609
985.6000000000001,0.0,5000000.0,5468.055405799532
990.0000000000001,0.0,5000000.0,14759.289115318097
994.4000000000001,0.0,5000000.0,22119.38590335194
998.8000000000001,0.0,5000000.0,17569.906049175188
1003.2,0.0,5000000.0,10984.9142972962
1007.6000000000001,0.0,5000000.0,9867.404514807276
1012.0000000000001,0.0,5000000.0,-15552.699551335536
1016.4000000000001,0.0,5000000.0,46969.35138781555
1020.8000000000001,0.0,5000000.0,16013.978893170133
1025.2,0.0,5000000.0,-3007.1391847741324
1029.6000000000001,0.0,5000000.0,-3096.260115853511
1034.0,0.0,5000000.0,25583.15645728726
1038.4,0.0,5000000.0,-14535.82717658719
1042.8000000000002,0.0,5000000.0,29262.92654592544
1047.2,0.0,5000000.0,282.45142402738566
1051.6000000000001,0.0,5000000.0,32298.23414585553
1056.0,0.0,5000000.0,39068.39992851019
1060.4,0.0,5000000.0,50337.50494476408
1064.8000000000002,0.0,5000000.0,60563.53231542744
1069.2,0.0,5000000.0,55492.320825578645
1073.6000000000001,0.0,5000000.0,43988.9045082964
1078.0,0.0,5000000.0,23827.995391911827
1082.4,0.0,5000000.0,49534.493882674724
1086.8000000000002,0.0,5000000.0,43689.982703654096
1091.2,0.0,5000000.0,54863.667173776776
1095.6000000000001,0.0,5000000.0,38623.87893605046
1100.0,0.0,5000000.0,50361.51924286969
1104.4,0.0,5000000.0,13775.797015114222
1108.8000000000002,0.0,5000000.0,-17760.274204192683
1113.2,0.0,5000000.0,16492.615031893365
1117.6000000000001,0.0,5000000.0,40878.359868656844
1122.0,0.0,5000000.0,68001.3545206748
1126.4,0.0,5000000.0,80903.62825896591
1130.8000000000002,0.0,5000000.0,40184.495446737856
1135.2,0.0,5000000.0,43105.024815304205
1139.6000000000001,0.0,5000000.0,31214.662158163264
1144.0,0.0,5000000.0,37715.77030420303
1148.4,0.0,5000000.0,51430.65573065542
1152.8000000000002,0.0,5000000.0,48916.09933110885
1157.2,0.0,5000000.0,11509.983778523747
1161.6000000000001,0.0,5000000.0,12794.134818250313
1166.0,0.0,5000000.0,10576.059139566496
1170.4,0.0,5000000.0,81004.54579107463
1174.8000000000002,0.0,5000000.0,47322.15529656969
1179.2,0.0,5000000.0,24409.16796331294
1183.6000000000001,0.0,5000000.0,13705.446690437384
1188.0,0.0,5000000.0,-7034.663667582208
1192.4,0.0,5000000.0,14570.169696526136
1196.8000000000002,0.0,5000000.0,11863.146937685087
1201.2,0.0,5000000.0,26389.20705066994
1205.6000000000001,0.0,5000000.0,-16777.288692537695
1210.0,0.0,5000000.0,16650.188626954332
1214.4,0.0,5000000.0,-22100.40474892594
1218.8000000000002,0.0,5000000.0,-19541.357687558047
1223.2,0.0,5000000.0,8417.596291110385
1227.6000000000001,0.0,5000000.0,3446.282562435954
1232.0,0.0,5000000.0,-713.3174904083717
1236.4,0.0,5000000.0,18149.06863728538
1240.8000000000002,0.0,5000000.0,33510.928915347904
1245.2,0.0,5000000.0,-14230.037777451798
1249.6000000000001,0.0,5000000.0,13582.525753008667
1254.0,0.0,5000000.0,23407.47232665308
1258.4,0.0,5000000.0,35838.70784495957
1262.8000000000002,0.0,5000000.0,19419.576346990652
1267.2,0.0,5000000.0,22438.569430960342
1271.6000000000001,0.0,5000000.0,-1734.2340470349882
1276.0,0.0,5000000.0,-4156.385330134071
1280.4,0.0,5000000.0,3782.8572203579824
1284.8000000000002,0.0,5000000.0,-3865.251528623048
1289.2,0.0,5000000.0,16147.198039107025
1293.6000000000001,0.0,5000000.0,4435.741175257135
1298.0,0.0,5000000.0,13814.224985253531
1302.4,0.0,5000000.0,-10425.595064589288
1306.8000000000002,0.0,5000000.0,-2506.6865418921225
1311.2,0.0,5000000.0,15523.903130088001
1315.6000000000001,0.0,5000000.0,-17853.435565484688
1320.0,0.0,5000000.0,65487.693063914776
1324.4,0.0,5000000.0,20514.031348284334
1328.8000000000002,0.0,5000000.0,23128.828615881503
1333.2,0.0,5000000.0,-195.51107754978148
1337.6000000000001,0.0,5000000.0,18028.189515462145
1342.0,0.0,5000000.0,19138.531570206396
1346.4,0.0,5000000.0,13198.6207634327
1350.8000000000002,0.0,5000000.0,19348.5011550365
1355.2,0.0,5000000.0,11352.227375027724
1359.6000000000001,0.0,5000000.0,35305.245546624064
1364.0,0.0,5000000.0,-2289.2745619174093
1368.4,0.0,5000000.0,-3646.7686186369974
1372.8000000000002,0.0,5000000.0,10083.909728564322
1377.2,0.0,5000000.0,33293.59969939105
1381.6000000000001,0.0,5000000.0,-25765.99217718467
1386.0,0.0,5000000.0,13275.782293931115
1390.4,0.0,5000000.0,5006.158517062431
1394.8000000000002,0.0,5000000.0,-9122.401934291702
1399.2,0.0,5000000.0,-25626.14099588245
1403.6000000000001,0.0,5000000.0,-2753.362650764757
1408.0,0.0,5000000.0,21083.893443574198
1412.4,0.0,5000000.0,-43190.05893194117
1416.8000000000002,0.0,5000000.0,9799.854524317198
1421.2,0.0,5000000.0,-8003.288712643553
1425.6000000000001,0.0,5000000.0,-35125.55849738419
1430.0000000000002,0.0,5000000.0,-33294.585591647774
1434.4,0.0,5000000.0,-38176.27293756232
1438.8000000000002,0.0,5000000.0,13278.309779707342
1443.2,0.0,5000000.0,35134.32602630928
1447.6000000000001,0.0,5000000.0,-10292.324077454396
1452.0000000000002,0.0,5000000.0,23863.898604759015
1456.4,0.0,5000000.0,-38180.3183699958
1460.8000000000002,0.0,5000000.0,18167.471353081055
1465.2,0.0,5000000.0,12260.974472155795
1469.6000000000001,0.0,5000000.0,17386.45732984878
1474.0000000000002,0.0,5000000.0,23011.15819136612
1478.4,0.0,5000000.0,1777.786337697762
1482.8000000000002,0.0,5000000.0,29895.5255857436
1487.2,0.0,5000000.0,-36125.11500250548
1491.6000000000001,0.0,5000000.0,24150.316676241346
1496.0000000000002,0.0,5000000.0,48757.11601926014
1500.4,0.0,5000000.0,22789.86903547775
1504.8000000000002,0.0,5000000.0,-2913.194975917577
1509.2,0.0,5000000.0,-39810.79862569459
1513.6000000000001,0.0,5000000.0,-33671.42562638037
1518.0000000000002,0.0,5000000.0,27879.31589409709
1522.4,0.0,5000000.0,32859.396014828235
1526.8000000000002,0.0,5000000.0,-43485.022615641356
1531.2,0.0,5000000.0,-29325.879950192757
1535.6000000000001,0.0,5000000.0,19383.365724934265
1540.0000000000002,0.0,5000000.0,-34138.10190977529
1544.4,0.0,5000000.0,-7510.3343988303095
1548.8000000000002,0.0,5000000.0,-23895.856429589912
1553.2,0.0,5000000.0,-6388.232122844784
1557.6000000000001,0.0,5000000.0,7522.113719460322
1562.0000000000002,0.0,5000000.0,50738.40293334797
1566.4,0.0,5000000.0,25823.14846222289
1570.8000000000002,0.0,5000000.0,25808.2254731562
1575.2,0.0,5000000.0,7592.362635477912
1579.6000000000001,0.0,5000000.0,-6275.996838667197
1584.0000000000002,0.0,5000000.0,-142.892346843837
1588.4,0.0,5000000.0,30430.59587071184
1592.8000000000002,0.0,5000000.0,4129.7244024463
1597.2,0.0,5000000.0,-36446.21028797701
1601.6000000000001,0.0,5000000.0,-3822.275175480172
1606.0000000000002,0.0,5000000.0,49111.75346933305
1610.4,0.0,5000000.0,41105.60257686302
1614.8000000000002,0.0,5000000.0,15244.87652204698
1619.2,0.0,5000000.0,57713.19774794392
1623.6000000000001,0.0,5000000.0,-55.31220281795868
1628.0000000000002,0.0,5000000.0,-7631.917469552718
1632.4,0.0,5000000.0,-49771.02798875421
1636.8000000000002,0.0,5000000.0,10567.51989381155
1641.2,0.0,5000000.0,9967.28067548247
1645.6000000000001,0.0,5000000.0,-44737.25857678801
1650.0000000000002,0.0,5000000.0,43442.742025945336
1654.4,0.0,5000000.0,32772.51744293608
1658.8000000000002,0.0,5000000.0,7407.17769076582
1663.2,0.0,5000000.0,-51279.2648805771
1667.6000000000001,0.0,5000000.0,27316.12403295003
1672.0000000000002,0.0,5000000.0,-10665.02863977803
1676.4,0.0,5000000.0,38465.92517220415
1680.8000000000002,0.0,5000000.0,50748.27640783042
1685.2,0.0,5000000.0,31798.685085959733
1689.6000000000001,0.0,5000000.0,-33294.11629238166
1694.0000000000002,0.0,5000000.0,12226.488252053969
1698.4,0.0,5000000.0,-25222.378098987974
1702.8000000000002,0.0,5000000.0,-37018.1369362399
1707.2,0.0,5000000.0,-12432.25960934069
1711.6000000000001,0.0,5000000.0,-18766.893845167942
1716.0000000000002,0.0,5000000.0,-19621.48780876305
1720.4,0.0,5000000.0,27115.938792121597
1724.8000000000002,0.0,5000000.0,21956.549971946515
1729.2,0.0,5000000.0,-22541.380531038158
1733.6000000000001,0.0,5000000.0,-51686.205551959574
1738.0000000000002,0.0,5000000.0,-37693.56044358574
1742.4,0.0,5000000.0,2911.194997068378
1746.8000000000002,0.0,5000000.0,3393.8629258045694
1751.2,0.0,5000000.0,-47536.40678245574
1755.6000000000001,0.0,5000000.0,-32737.65105404891
1760.0000000000002,0.0,5000000.0,8558.567969885189
1764.4,0.0,5000000.0,33249.22363390215
1768.8000000000002,0.0,5000000.0,15443.698430317454
1773.2,0.0,5000000.0,-28576.66368072387
1777.6000000000001,0.0,5000000.0,-471.96959940265515
1782.0000000000002,0.0,5000000.0,-14354.554878082126
1786.4,0.0,5000000.0,-19880.031686625443
1790.8000000000002,0.0,5000000.0,-8728.118700673804
1795.2,0.0,5000000.0,29510.65471279435
1799.6000000000001,0.0,5000000.0,-4192.96065956587
1804.0000000000002,0.0,5000000.0,-35059.66378725134
1808.4,0.0,5000000.0,399.01601667224895
1812.8000000000002,0.0,5000000.0,-57891.473261406645
1817.2,0.0,5000000.0,11258.125596214086
1821.6000000000001,0.0,5000000.0,44617.21982806921
1826.0000000000002,0.0,5000000.0,11025.821549992543
1830.4,0.0,5000000.0,-21377.840312197804
1834.8000000000002,0.0,5000000.0,-7674.555490666535
1839.2,0.0,5000000.0,-69934.11807343364
1843.6000000000001,0.0,5000000.0,-9817.356840358116
1848.0000000000002,0.0,5000000.0,-31923.136702971533
1852.4,0.0,5000000.0,-20835.424948018044
1856.8000000000002,0.0,5000000.0,18927.861674455926
1861.2,0.0,5000000.0,795.261939856573
1865.6000000000001,0.0,5000000.0,-32721.5384459123
1870.0000000000002,0.0,5000000.0,-79075.87132649496
1874.4,0.0,5000000.0,-1329.5666576595977
1878.8000000000002,0.0,5000000.0,-37410.39108717814
1883.2,0.0,5000000.0,-249275.9667802602
1887.6000000000001,0.0,5000000.0,-55290.551244979724
1892.0000000000002,0.0,5000000.0,-60832.34984544106
1896.4,0.0,5000000.0,-54196.50551630184
1900.8000000000002,0.0,5000000.0,-29711.07642224524
1905.2,0.0,5000000.0,-41330.033127451316
1909.6000000000001,0.0,5000000.0,-74090.92359011993
1914.0000000000002,0.0,5000000.0,-28410.202503437176
1918.4,0.0,5000000.0,-107043.64103730768
1922.8000000000002,0.0,5000000.0,-32788.40085840784
1927.2,0.0,5000000.0,-70538.01527945325
1931.6000000000001,0.0,5000000.0,-8119.35660749441
1936.0000000000002,0.0,5000000.0,-52680.67616270855
1940.4,0.0,5000000.0,-37774.108932353556
1944.8000000000002,0.0,5000000.0,-22852.467736811377
1949.2,0.0,5000000.0,-97359.84349390492
1953.6000000000001,0.0,5000000.0,-25041.683329618536
1958.0000000000002,0.0,5000000.0,-49684.42226527259
1962.4,0.0,5000000.0,-65448.992245364934
1966.8000000000002,0.0,5000000.0,-23152.59371243883
1971.2000000000003,0.0,5000000.0,-83735.51827389747
1975.6000000000001,0.0,5000000.0,3246.5870845044265
1980.0000000000002,0.0,5000000.0,-14273.226042860188
1984.4,0.0,5000000.0,-6901.843335072044
1988.8000000000002,0.0,5000000.0,-52620.05652184598
1993.2000000000003,0.0,5000000.0,-37379.57376870327
1997.6000000000001,0.0,5000000.0,-13484.091141435783
2002.0000000000002,0.0,5000000.0,-31641.16060361266
2006.4,0.0,5000000.0,-55193.79919860512
2010.8000000000002,0.0,5000000.0,58592.30077476241
2015.2000000000003,0.0,5000000.0,-7026.186267466983
2019.6000000000001,0.0,5000000.0,-24044.989913818426
2024.0000000000002,0.0,5000000.0,-13012.944691581652
2028.4,0.0,5000000.0,52919.55312713981
2032.8000000000002,0.0,5000000.0,41704.85044596717
2037.2000000000003,0.0,5000000.0,-35032.88826323114
2041.6000000000001,0.0,5000000.0,-51983.53755986318
2046.0000000000002,0.0,5000000.0,-82641.25062851235
2050.4,0.0,5000000.0,-70819.12190187722
2054.8,0.0,5000000.0,-42523.268348304555
0.0,4.4,5000000.0,-31948.900868883356
4.4,4.4,5000000.0,-25672.254196251743
8.8,4.4,5000000.0,-41220.766433980316
13.200000000000001,4.4,5000000.0,-13779.476830677595
17.6,4.4,5000000.0,-21468.387785716914
22.0,4.4,5000000.0,5081.738891021814
26.400000000000002,4.4,5000000.0,-33151.343814097345
30.800000000000004,4.4,5000000.0,21760.397430625744
35.2,4.4,5000000.0,2449.4399895047536
39.6,4.4,5000000.0,23467.748178518377
44.0,4.4,5000000.0,2956.9432626885828
48.400000000000006,4.4,5000000.0,-41014.24201508053
52.800000000000004,4.4,5000000.0,43458.5235780105
57.2,4.4,5000000.0,-7981.267117429525
61.60000000000001,4.4,5000000.0,3220.1521662500454
66.0,4.4,5000000.0,-9106.957804760896
70.4,4.4,5000000.0,55403.856094926596
74.80000000000001,4.4,5000000.0,22513.62457172945
79.2,4.4,5000000.0,35584.522265708074
83.60000000000001,4.4,5000000.0,94173.42516826466
88.0,4.4,5000000.0,32197.996915783733
92.4,4.4,5000000.0,5073.433840152575
96.80000000000001,4.4,5000000.0,3714.0607673791237
101.2,4.4,5000000.0,5858.847544004675
105.60000000000001,4.4,5000000.0,-5073.5752665787
110.00000000000001,4.4,5000000.0,-15078.884644026402
114.4,4.4,5000000.0,1873.816017905483
118.80000000000001,4.4,5000000.0,-19237.41183418315
123.20000000000002,4.4,5000000.0,28175.281840958633
127.60000000000001,4.4,5000000.0,6514.72328172531
132.0,4.4,5000000.0,13049.781045992859
136.4,4.4,5000000.0,14333.371836983133
140.8,4.4,5000000.0,59340.32014920376
145.20000000000002,4.4,5000000.0,24285.07650620304
149.60000000000002,4.4,5000000.0,57208.02437281236
154.0,4.4,5000000.0,7971.179911692161
158.4,4.4,5000000.0,1342.3239124676911
162.8,4.4,5000000.0,83450.21342393011
167.20000000000002,4.4,5000000.0,11761.004316213075
171.60000000000002,4.4,5000000.0,53750.99499360658
176.0,4.4,5000000.0,1247.0572983147576
180.4,4.4,5000000.0,50929.145800182596
184.8,4.4,5000000.0,50675.63324701041
189.20000000000002,4.4,5000000.0,38191.30870397203
193.60000000000002,4.4,5000000.0,49291.48781229742
198.00000000000003,4.4,5000000.0,129804.62634004653
202.4,4.4,5000000.0,88215.14347800985
206.8,4.4,5000000.0,94668.66322327405
211.20000000000002,4.4,5000000.0,12327.536751399748
215.60000000000002,4.4,5000000.0,-25956.354875233956
220.00000000000003,4.4,5000000.0,69242.27636773139
224.4,4.4,5000000.0,28391.796149662696
228.8,4.4,5000000.0,-49795.53705197759
233.20000000000002,4.4,5000000.0,-77653.4216129221
237.60000000000002,4.4,5000000.0,-169808.74352157116
242.00000000000003,4.4,5000000.0,-149843.51582825184
246.40000000000003,4.4,5000000.0,-93690.84727950394
250.8,4.4,5000000.0,-95932.4388531968
255.20000000000002,4.4,5000000.0,-97369.68786455691
259.6,4.4,5000000.0,-57501.5255890321
264.0,4.4,5000000.0,-16945.483366725966
268.40000000000003,4.4,5000000.0,-18513.503164285794
272.8,4.4,5000000.0,-3846.043455268955
277.20000000000005,4.4,5000000.0,46053.111873334274
281.6,4.4,5000000.0,-770.2873290327261
286.0,4.4,5000000.0,-22752.25597259123
290.40000000000003,4.4,5000000.0,528.2847723719897
294.8,4.4,5000000.0,-1596.3923942763358
299.20000000000005,4.4,5000000.0,28447.18073902186
303.6,4.4,5000000.0,33043.49957033992
308.0,4.4,5000000.0,-29589.98447866179
312.40000000000003,4.4,5000000.0,-570.527618037886
316.8,4.4,5000000.0,-2186.803158110706
321.20000000000005,4.4,5000000.0,-14931.997611711267
325.6,4.4,5000000.0,-21397.650925791822
330.0,4.4,5000000.0,-12261.838492122479
334.40000000000003,4.4,5000000.0,33.40124621331597
338.8,4.4,5000000.0,28656.231734203175
343.20000000000005,4.4,5000000.0,50549.409934319556
347.6,4.4,5000000.0,24004.375518416055
352.0,4.4,5000000.0,38559.55583276227
356.40000000000003,4.4,5000000.0,7641.137926839292
360.8,4.4,5000000.0,-7772.460776322987
365.20000000000005,4.4,5000000.0,-82277.91840909049
369.6,4.4,5000000.0,35623.012081487104
374.00000000000006,4.4,5000000.0,-27679.981940309517
378.40000000000003,4.4,5000000.0,210.20576923547196
382.8,4.4,5000000.0,9583.226528775413
387.20000000000005,4.4,5000000.0,-44232.35805006698
391.6,4.4,5000000.0,-35559.68214641325
